Country,Date,int_perc,electricity_consumed,energy_consumed,population,GDP
BLZ,1993,0.0,0.17484,23.438525106641364,197.625,1.36599
BLZ,1994,0.0,0.16275,21.914557411530204,201.679,1.36909
BLZ,1995,0.0453971799271829,0.16926,26.410442613619892,206.962,1.37808
BLZ,1996,0.882807327300817,0.17298,22.849903051483665,213.66,1.3976
BLZ,1997,1.28858230175161,0.186,34.0337486230396,221.575,1.44764
BLZ,1998,2.09151639121396,0.17856,32.200445258807896,230.248,1.50155
BLZ,1999,4.07674056438396,0.18693,32.267035346201965,238.979,1.63346
BLZ,2000,5.96383530272428,0.1685439,33.299915769277426,247.31,1.84613
BLZ,2001,5.96383530272428,0.271971,35.540390395306325,255.068,1.93266
BLZ,2002,5.68425121358763,0.296964,33.433407381005935,262.387,2.02407
BLZ,2003,5.68425121358763,0.324273,31.94293246306989,269.428,2.213
BLZ,2004,9.8,0.348295,29.986542329160013,276.516,2.31895
BLZ,2005,17.0,0.364358,31.284852821759728,283.798,2.36421
BLZ,2006,24.0,0.378099,35.05919099231742,291.338,2.47814
BLZ,2007,24.6,0.399711,32.22880038541152,299.031,2.49079
BLZ,2008,26.3,0.421679,30.37751981185754,306.822,2.57766
BLZ,2009,27.2,0.38323,30.87064721421162,314.655,2.58331
BLZ,2010,28.2,0.45293,35.763759436224646,322.465,2.66086
BLZ,2011,30.7,0.466032,30.463412784277175,330.236,2.712
BLZ,2012,31.0,0.497011,30.92090028012124,338.001,2.77746
BLZ,2013,33.6,0.513012,32.94408431246174,345.707,2.81362
BLZ,2014,38.7,0.529621,32.05428716447994,353.366,2.91591
BEN,1990,0.0,0.165,1.7523599525157227,4978.49,10.6216
BEN,1991,0.0,0.176,1.9801048257112341,5149.5,11.0704
BEN,1992,0.0,0.229,2.1248342307771657,5331.81,11.3979
BEN,1993,0.0,0.221,2.2561118194198952,5521.76,12.0631
BEN,1994,0.0,0.252,2.2809938731688195,5714.21,12.3068
BEN,1995,0.0,0.242,2.3820893058224892,5905.55,13.0508
BEN,1996,0.0016931001934367,0.279,2.52034258409949,6094.27,13.6151
BEN,1997,0.0246487957420027,0.28,2.64505698527773,6281.64,14.3959
BEN,1998,0.0478773038758114,0.271,2.768243056317588,6470.27,14.9661
BEN,1999,0.15490674072035,0.315,1.3196992842244264,6664.1,15.7655
BEN,2000,0.225247851473369,0.39008,3.4115733219729236,6865.95,16.689
BEN,2001,0.363417890016082,0.39516,3.7672107187924344,7076.73,17.5791
BEN,2002,0.7029455951039,0.39834,4.186919493105243,7295.4,18.3953
BEN,2003,0.951327114915695,0.48832,4.715654763740998,7520.56,19.0287
BEN,2004,1.18254096518994,0.5402,4.824927312258067,7750.0,19.8716
BEN,2005,1.27103143947107,0.58264,4.3976913803428115,7982.22,20.2121
BEN,2006,1.53785434624704,0.61,5.838961476909152,8216.89,21.0092
BEN,2007,1.79,0.66198,6.698699011408277,8454.79,22.2669
BEN,2008,1.85,0.73844,6.6597632361857295,8696.92,23.3572
BEN,2009,2.24,0.77938,7.188876457007712,8944.71,23.8989
BEN,2010,3.13,0.90816,8.016396561741926,9199.25,24.4041
BEN,2011,4.14832306562512,0.90494,7.266581028489792,9460.83,25.1274
BEN,2012,4.5,0.93412,6.706384321074557,9729.25,26.3364
BEN,2013,4.9,0.93748,6.645008259884498,10004.6,28.2303
BEN,2014,5.3,0.93466,6.832509695875029,10286.8,30.0251
BTN,1990,0.0,0.04764,23.980580729398998,530.801,1.19351
BTN,1991,0.0,0.05673,24.38262113238826,531.567,1.18865
BTN,1992,0.0,0.05065,24.728124923887957,532.332,1.24333
BTN,1993,0.0,0.07565,24.78895261959682,533.098,1.26803
BTN,1994,0.0,0.09087,26.458043969482446,533.863,1.33082
BTN,1995,0.0,0.12488,28.214045459711922,534.629,1.42496
BTN,1996,0.0,0.24529,30.292926278691496,545.906,1.50426
BTN,1997,0.0,0.38853,29.906372479258,557.183,1.5851
BTN,1998,0.0,0.31412,28.66467529572674,568.46,1.67884
BTN,1999,0.137571514258829,0.29419,28.395579385840712,579.737,1.81288
BTN,2000,0.40094444691941,0.28949,28.711603639185277,591.014,1.93857
BTN,2001,0.864628564215099,0.402623,31.088250599516577,602.56,2.10042
BTN,2002,1.67580258375242,0.516,33.74321381471178,614.106,2.3313
BTN,2003,2.43691239949767,0.555,36.889514286091924,625.652,2.51368
BTN,2004,3.15698419613711,0.597,34.857828326966974,637.198,2.66473
BTN,2005,3.84710674490143,0.808,38.795640977738,648.744,2.85891
BTN,2006,4.5183172581646,1.863,62.13987855976794,656.096,3.05903
BTN,2007,5.92,0.995,76.78564639373872,663.447,3.62069
BTN,2008,6.55,0.814,78.48594851427058,670.799,3.79446
BTN,2009,7.17,1.421,80.51173950483582,678.15,4.05053
BTN,2010,13.6,1.7895,85.28815344000644,685.502,4.5344
BTN,2011,21.0,1.7207,81.97463437260956,693.979,4.89636
BTN,2012,24.0,1.825662,78.68610350144418,702.455,5.14698
BTN,2013,29.9,2.005662,86.12152352480835,710.932,5.25609
BTN,2014,34.37,2.081672,81.48469770660743,719.408,5.55971
BOL,1990,0.0,1.813,13.43914672446845,6864.84,28.1372
BOL,1991,0.0,2.006,12.947528546123062,7011.46,29.619
BOL,1992,0.0,1.983,13.688578450813583,7160.92,30.1067
BOL,1993,0.0,2.014,13.224472990899049,7312.86,31.392
BOL,1994,0.0,2.366,14.466735676828169,7466.79,32.8572
BOL,1995,0.0668075682820113,2.542,16.240256823135496,7622.33,34.3944
BOL,1996,0.196081173945832,2.721,15.587132128332241,7779.27,35.8944
BOL,1997,0.44783903590236,2.923,17.133072934033066,7937.45,37.6727
BOL,1998,0.626484062433397,3.093,15.579581559813848,8096.76,39.5674
BOL,1999,0.981815187281861,3.314,17.161108446530893,8257.07,39.7363
BOL,2000,1.4427635847914,3.39614,17.66716320786601,8418.27,40.7328
BOL,2001,2.1204625341365,3.37718,14.833675391883693,8580.24,41.4187
BOL,2002,3.11719294696997,3.48538,15.878958986534721,8742.82,42.4481
BOL,2003,3.50859640072336,3.60254,20.956045840508715,8905.82,43.5991
BOL,2004,4.43992460120042,3.76486,21.34243911857728,9069.04,45.4186
BOL,2005,5.22758395663196,4.194,20.539191580807124,9232.3,47.4267
BOL,2006,6.20067125473576,4.539281,22.21516992378034,9395.45,49.7018
BOL,2007,10.4992443168903,4.922107,23.462271767643866,9558.44,51.9704
BOL,2008,12.5,4.913,23.678230126436283,9721.46,55.1658
BOL,2009,16.8,5.185,22.95096697511659,9884.79,57.0177
BOL,2010,22.4,5.66444,22.90807661443157,10048.6,59.3707
BOL,2011,30.0,6.08194,23.32928016282933,10213.0,62.4604
BOL,2012,35.34,6.42824,27.213926125865918,10377.7,65.6597
BOL,2013,36.94,6.8909,27.1488046658562,10542.4,70.122
BOL,2014,39.02,7.26746,26.96576238709021,10706.5,73.9511
BIH,1992,0.0,5.324,35.13697883601827,4233.67,7.1404
BIH,1993,0.0,3.157,26.34414402684533,4078.94,6.98465
BIH,1994,0.0,3.554,28.715854918614326,3936.53,7.76218
BIH,1995,0.0,3.205,48.94982560294642,3829.05,9.37671
BIH,1996,0.015125563351607,3.916,30.97129529593389,3764.42,14.4588
BIH,1997,0.0594255627972207,4.373,44.515155650991616,3736.07,19.7567
BIH,1998,0.143671059936118,5.484,52.5966808118526,3734.34,23.0395
BIH,1999,0.194374199768361,5.105,53.225692840579654,3743.35,25.3435
BIH,2000,1.08296074971207,7.3399,58.82849117533719,3751.18,26.7374
BIH,2001,1.20052695129649,7.38858,58.457761944076026,3755.51,27.3791
BIH,2002,2.64826791361244,7.48098,58.69407854185245,3759.39,28.7754
BIH,2003,3.96503683387051,7.8861,51.171548972426024,3762.18,29.8977
BIH,2004,15.4689716227665,8.27506,52.82057790639832,3764.19,31.7812
BIH,2005,21.3267010007738,8.54176,48.7951692600921,3765.33,33.0207
BIH,2006,25.1223856852117,8.47288,49.872153683020485,3765.42,35.0019
BIH,2007,27.92,8.45802,47.67269368522197,3762.79,37.172
BIH,2008,34.66,10.56564,54.022259346897094,3754.26,39.2908
BIH,2009,37.74,10.17526,65.27386769693905,3735.95,37.8842
BIH,2010,42.75,11.06712,70.44900344220409,3705.48,37.775
BIH,2011,47.77,11.54542,69.08419058517369,3661.17,38.4391
BIH,2012,52.78,11.90898,68.25152031491201,3604.97,38.5706
BIH,2013,57.79,11.6241,70.52542244003527,3542.6,39.3026
BIH,2014,60.8,11.3305,69.45939110264838,3482.11,39.5588
BWA,1990,0.0,0.87636,23.792970046309364,1286.76,11.6246
BWA,1991,0.0,0.92347,24.143134701343477,1326.32,12.4916
BWA,1992,0.0,1.09184,28.463402089525392,1363.54,12.856
BWA,1993,0.0,1.11411,26.919451813126148,1399.11,13.1023
BWA,1994,0.0,1.28092,26.146241865536847,1434.06,13.5777
BWA,1995,0.0645210409566664,1.31371,25.835774122376122,1469.17,14.4502
BWA,1996,0.157454229629989,1.39087,23.903730393796398,1504.72,15.2383
BWA,1997,0.307746849903244,1.5571,24.075587589075194,1540.42,16.4
BWA,1998,0.602400929143193,1.571,25.22590439378107,1575.83,16.4681
BWA,1999,1.12239147360549,1.749,23.36016838852807,1610.26,18.0449
BWA,2000,2.90266662177209,1.71218,29.834115685314632,1643.33,18.2904
BWA,2001,3.43088678702599,2.0224,30.775694155360934,1674.67,18.2922
BWA,2002,3.38592235064273,2.19824,31.723485794734454,1704.64,19.4331
BWA,2003,3.3451901740614,2.36456,31.869148451105396,1734.39,20.918
BWA,2004,3.30488925316113,2.47878,30.800054981643335,1765.53,21.483
BWA,2005,3.26255403605122,2.57598,32.154716735322275,1799.08,22.4654
BWA,2006,4.28993297515968,2.663,33.65129476479282,1835.91,24.3636
BWA,2007,5.28,2.754,33.82816982196335,1875.46,26.3742
BWA,2008,6.25,2.953,34.427563977073675,1915.64,28.0152
BWA,2009,6.15,2.829,31.612094815637843,1953.49,25.8632
BWA,2010,6.0,3.15208,31.988345284240594,1987.11,28.0771
BWA,2011,8.0,3.15432,33.07675031730163,2015.41,29.7747
BWA,2012,11.5,3.209,32.30226227970077,2039.55,31.101
BWA,2013,15.0,3.34768,31.715609367675437,2062.55,34.6313
BWA,2014,18.5,3.60528,40.26851657899224,2088.62,36.0632
BRA,1990,0.0,212.645,41.121179983859555,149336.0,1532.854
BRA,1991,0.00328817070330394,222.445,39.90886474753504,151983.8,1548.853
BRA,1992,0.0129462623564468,228.109,40.00066008936115,154597.8,1540.252
BRA,1993,0.0254982532389746,239.094,40.80629217135046,157188.0,1615.878
BRA,1994,0.0376727093587832,247.991,42.10499253196714,159766.2,1710.223
BRA,1995,0.105138167818006,261.51,44.04846458196499,162344.8,1782.595
BRA,1996,0.450789178949525,277.744,46.081334579493124,164939.0,1816.572
BRA,1997,0.786079155026595,290.868,47.710011689789546,167538.7,1884.169
BRA,1998,1.47787495863132,302.906,48.51092579002547,170115.5,1890.86
BRA,1999,2.03873218351945,310.619,48.87291459962031,172640.8,1899.83
BRA,2000,2.87068515854108,321.99852,49.55133991508363,175090.0,1981.354
BRA,2001,4.52849486902851,304.48298,47.684492825446924,177471.0,2011.226
BRA,2002,9.14942508560748,318.97716,47.95605892570578,179798.2,2071.972
BRA,2003,13.2075861035303,336.86862,48.09352803640011,182065.0,2096.04
BRA,2004,19.073672274442,353.29366,49.649153442364934,184263.5,2209.647
BRA,2005,21.022747248827,367.88328,50.609899802366016,186384.0,2289.928
BRA,2006,28.1783801797929,382.53928,51.38884107008159,188416.0,2380.627
BRA,2007,30.88,404.16758,53.998261961649064,190365.8,2522.199
BRA,2008,33.83,419.80854,55.9088480501815,192255.5,2642.604
BRA,2009,39.22,418.53774,54.83647479149853,194108.0,2646.917
BRA,2010,40.65,455.64932,59.622262400665754,195941.8,2847.004
BRA,2011,45.69,471.4818,61.33855423815905,197752.5,2963.87
BRA,2012,48.56,488.78256,62.21765051743111,199528.2,3011.426
BRA,2013,51.04,504.71072,63.51431990976365,201272.5,3107.845
BRA,2014,57.6,518.33988,64.53168927778471,202989.0,3124.084
BRN,1990,0.0,1.11,271.0580288014951,258.714,23.3856
BRN,1991,0.0,1.178,210.52530414938695,266.208,24.1213
BRN,1992,0.0,1.237,200.08827465752424,273.888,25.2692
BRN,1993,0.0,1.39,184.91382368718138,281.684,25.3461
BRN,1994,0.0,1.515,172.95009390330694,289.452,26.1434
BRN,1995,1.0170801662587,1.779,208.39088653605376,297.112,27.3143
BRN,1996,3.30334992716113,1.953,189.29493401615127,304.62,28.1004
BRN,1997,4.83105790506005,2.234,197.67251187324098,311.962,27.6864
BRN,1998,6.28474284403468,2.324,174.76622175725007,319.135,27.5313
BRN,1999,7.67104120576494,2.26,201.72649365140674,326.214,28.3718
BRN,2000,8.99628453448726,2.36142,201.38844470065976,333.166,29.1812
BRN,2001,12.9177690823013,2.11726,224.3468822486082,340.037,29.9822
BRN,2002,15.329879855735,2.19894,256.87784471905,346.777,31.1431
BRN,2003,19.5950032207342,2.60754,260.8498484597121,353.295,32.0473
BRN,2004,29.7156041447864,2.94616,284.7187803283273,359.434,32.2089
BRN,2005,36.4663919475782,2.89416,315.75258211796375,365.112,32.3338
BRN,2006,42.1863491609307,2.92412,479.84753457974614,370.262,33.7556
BRN,2007,44.68,3.0263,497.4165524540186,374.967,33.807
BRN,2008,46.0,3.05362,504.8830152645578,379.418,33.1526
BRN,2009,49.0,3.17728,331.0327041120651,383.902,32.5671
BRN,2010,53.0,3.19648,372.46583983925746,388.634,33.4135
BRN,2011,56.0,3.23262,377.68707921588975,393.687,34.6646
BRN,2012,60.2730650423193,3.45132,362.2617957721787,398.997,34.9812
BRN,2013,64.5,3.729,332.40608583279015,404.414,34.2379
BRN,2014,68.77,3.94676,368.94722095485844,409.778,33.3792
BGR,1990,0.0,38.786,137.92345394440204,8706.035,80.63459
BGR,1991,0.0,33.505,109.91938824704302,8623.143,73.8374
BGR,1992,0.0,29.857,107.73179746660917,8526.335,68.5143
BGR,1993,0.002339042311872,30.235,104.65890199683767,8469.174,67.5506
BGR,1994,0.0195266688142058,30.275,107.28451633214473,8439.547,68.8008
BGR,1995,0.119665549149992,33.218,118.67421966681155,8400.728,85.4702
BGR,1996,0.725251166566501,34.733,119.51579011133458,8357.355,91.1925
BGR,1997,1.21981313194706,30.066,109.81189399757298,8304.85,78.0032
BGR,1998,1.84496512093439,30.012,99.76467154142422,8250.183,81.4476
BGR,1999,2.90815402505996,27.362,92.13259781464279,8205.688,74.7406
BGR,2000,5.37092346908696,27.4082,92.60065559540908,8164.995,77.9997
BGR,2001,7.6122977487982,27.33136,94.95374889488261,7974.06,81.0251
BGR,2002,9.08,28.27948,98.20407188050235,7829.248,85.7437
BGR,2003,12.04,28.01322,100.47946428213574,7767.785,90.1778
BGR,2004,18.13,27.82862,100.18218057283033,7709.788,96.0809
BGR,2005,19.97,28.7814,105.64704835294478,7651.57,102.848
BGR,2006,27.09,30.03836,109.05786620124658,7593.935,109.7914
BGR,2007,33.64,31.084732,104.83944345988579,7538.502,117.3297
BGR,2008,39.67,31.71058,103.71750665291562,7486.2,124.3189
BGR,2009,45.0,30.04748,94.66660218112231,7438.772,119.98
BGR,2010,46.23,30.18372,97.37681180957969,7389.058,120.5887
BGR,2011,47.9799930506026,31.67822,105.17648752178563,7343.053,123.5976
BGR,2012,51.8999876658503,31.1431,102.72802854776924,7300.555,123.8804
BGR,2013,53.0615,30.38522,96.67132740886643,7260.255,124.138
BGR,2014,55.49,30.8585,103.69423045029683,7218.505,126.6538
BFA,1990,0.0,0.16182,0.789585952720624,8811.03,9.0239
BFA,1991,0.0,0.16926,0.889356308169311,9050.09,9.84272
BFA,1992,0.0,0.1767,0.8755597567631231,9297.11,9.86516
BFA,1993,0.0,0.19065,0.9455492412957067,9552.47,10.2073
BFA,1994,0.0,0.19158,1.0260924131418478,9816.58,10.3411
BFA,1995,0.0,0.21576,1.0207528579074123,10089.9,10.9324
BFA,1996,0.000960518557074445,0.24459,1.0561250947390748,10372.7,12.1365
BFA,1997,0.0186863531133987,0.26226,1.6213777376588063,10665.5,12.9032
BFA,1998,0.0454234840502704,0.29016,1.4162426049577435,10968.7,13.8461
BFA,1999,0.0617802926867843,0.32364,1.4178143086317991,11282.7,14.7103
BFA,2000,0.0770801689426014,0.29574,1.2519556377498269,11608.0,14.9883
BFA,2001,0.157732464653607,0.37011,1.3519883872210041,11944.6,15.9794
BFA,2002,0.200992597925001,0.4493756,1.3763024471451462,12293.1,16.6753
BFA,2003,0.373440303233526,0.48253566,1.4795036378075963,12654.6,17.9762
BFA,2004,0.400295285492178,0.53517762,1.2941910424692655,13030.6,18.7813
BFA,2005,0.469914488656657,0.58020524,1.3342754178618523,13421.9,20.4082
BFA,2006,0.632707564461829,0.62215825,1.2768750727446267,13829.2,21.6843
BFA,2007,0.75,0.6648136,1.7552609589419026,14252.0,22.5757
BFA,2008,0.92,0.68351669,1.859768911584989,14689.7,23.885
BFA,2009,1.13,0.76250688,1.6951354247531554,15141.1,24.5928
BFA,2010,2.4,0.88999,1.7952783606304312,15605.2,26.67
BFA,2011,3.0,0.99534,1.984418126043565,16081.9,28.4359
BFA,2012,3.72503491597675,1.07579,2.2707031531216795,16571.2,30.2709
BFA,2013,9.1,1.1588665,2.6425625643514876,17072.8,32.0244
BFA,2014,9.4,1.2637595,2.3889956742295007,17586.0,33.4102
BDI,1990,0.0,0.11737,0.9980454924286996,5438.96,5.31947
BDI,1991,0.0,0.12716,1.099922732312414,5564.92,5.64788
BDI,1992,0.0,0.12158,0.9946719747008655,5685.57,5.72934
BDI,1993,0.0,0.1373,1.093147784427523,5798.05,5.33872
BDI,1994,0.0,0.15088,1.1257384371990995,5898.96,5.16347
BDI,1995,0.0,0.13967,1.070777130518587,5987.04,4.74809
BDI,1996,0.000803592121068546,0.14474,1.1020051020856056,6060.11,4.35908
BDI,1997,0.0079794385826602,0.14753,1.0910890509512212,6122.13,4.37314
BDI,1998,0.0158427762881167,0.13223,1.0925191108808257,6185.56,4.5882
BDI,1999,0.0392044691840327,0.12707,1.0624914913205885,6267.13,4.63881
BDI,2000,0.077248447383456,0.123,0.883861759214406,6378.87,4.72499
BDI,2001,0.106001245363203,0.14288,0.735705112978983,6525.55,4.79312
BDI,2002,0.118228412267794,0.15404,0.6774643320033052,6704.12,4.91489
BDI,2003,0.201273196735924,0.14686,0.5327361091854872,6909.16,5.03211
BDI,2004,0.349060461879596,0.14856,0.595010394548557,7131.69,5.21845
BDI,2005,0.542142865759056,0.16121,0.49975156557762124,7364.86,5.44875
BDI,2006,0.657592590351907,0.16242,0.5605855094409065,7607.85,5.74521
BDI,2007,0.7,0.18674,0.8488731006342984,7862.23,5.94614
BDI,2008,0.81,0.18109,0.5402593569239857,8126.1,6.2314
BDI,2009,0.9,0.20546,0.5279734155943442,8397.66,6.47001
BDI,2010,1.0,0.233477,0.5860039364609521,8675.61,6.80113
BDI,2011,1.11,0.23571,0.6247159600308534,8958.41,7.07306
BDI,2012,1.21999994477793,0.2385,0.5673845641407789,9245.99,7.38716
BDI,2013,1.3,0.26482,0.617223941815247,9540.3,7.83139
BDI,2014,1.38,0.26491,0.5192318922625276,9844.3,8.18359
KHM,1990,0.0,0.14229,0.776192900753153,8975.6,8.92151
KHM,1991,0.0,0.14694,0.7959829050628142,9289.3,9.59836
KHM,1992,0.0,0.15438,0.7728220368042062,9623.9,10.2731
KHM,1993,0.0,0.15996,0.7459374589423242,9970.73,10.6934
KHM,1994,0.0,0.16647,0.7228850832049157,10317.9,11.5142
KHM,1995,0.0,0.206,1.98781669654001,10656.1,12.1961
KHM,1996,0.0,0.238,2.1197219859964127,10982.9,12.7571
KHM,1997,0.00584491064008368,0.25,2.426891960065849,11298.6,13.474
KHM,1998,0.016324986068665,0.275,2.762812895995862,11600.5,14.1489
KHM,1999,0.0319695777498133,0.284,2.775818575695116,11886.5,15.834
KHM,2000,0.047022640068885,0.38218,2.5155957328957608,12155.2,17.2223
KHM,2001,0.0769560555527296,0.38652,2.6111165287734677,12405.4,18.6256
KHM,2002,0.226983237666204,0.59712,2.5577920201739768,12637.7,19.851
KHM,2003,0.260570197574002,0.64116,2.7330877628793484,12856.2,21.5395
KHM,2004,0.300436644360101,0.61662,2.77431705428788,13066.5,23.7668
KHM,2005,0.317321781089656,0.8317,3.09817955902573,13273.4,26.9159
KHM,2006,0.468356720063827,1.02134,3.3029806003763036,13477.7,29.815
KHM,2007,0.49,1.29056,3.8193902440016005,13680.0,32.8599
KHM,2008,0.51,1.50598,3.8599657424344747,13883.8,35.0588
KHM,2009,0.53,1.73142,4.684161273243448,14093.6,35.0892
KHM,2010,1.26,2.0146,5.351744958098279,14312.2,37.1816
KHM,2011,3.1,2.3482,5.443643521669781,14541.4,39.8101
KHM,2012,4.94,3.21766,6.0457235090387265,14780.5,42.7216
KHM,2013,6.8,3.50642,6.334217091631369,15026.3,45.8949
KHM,2014,9.0,4.0579,7.231496229264956,15274.5,49.1404
CMR,1990,0.0,2.323,6.597102910841165,11780.1,37.7654
CMR,1991,0.0,2.334,6.461073002743473,12137.9,36.327
CMR,1992,0.0,2.318,6.301783095323813,12499.5,35.2009
CMR,1993,0.0,2.324,5.417424771262661,12864.1,32.4087
CMR,1994,0.0,2.231,5.62303533368604,13231.0,33.0971
CMR,1995,0.0,2.203,5.602010588235294,13600.0,34.2455
CMR,1996,0.0,2.341,5.430524565522375,13970.8,35.7389
CMR,1997,0.00676874429437161,2.483,5.555570431666713,14344.4,37.6085
CMR,1998,0.0132163405248288,2.505,5.412799990491585,14723.8,39.3018
CMR,1999,0.129067580946992,2.645,5.168306942551249,15112.6,40.9886
CMR,2000,0.252120077733662,2.68272,5.229746864670006,15513.9,42.4458
CMR,2001,0.277051321848797,2.59298,5.0771665952866805,15928.9,44.2992
CMR,2002,0.360871584267755,2.49792,4.87144024117169,16357.6,46.1766
CMR,2003,0.587622611130454,2.76264,5.080696191811986,16800.9,48.2851
CMR,2004,0.976075415490902,3.2696,5.155609463166988,17259.3,51.5595
CMR,2005,1.40265422575955,3.25408,4.8426881282065475,17733.4,52.601
CMR,2006,2.0287447914719,4.40374,5.689775382872302,18223.7,54.42
CMR,2007,2.93,4.6358,5.517623628752125,18730.3,57.0881
CMR,2008,3.4,5.01868,5.448751296284366,19252.7,59.0799
CMR,2009,3.84,5.10124,5.683562844781424,19789.9,60.3787
CMR,2010,4.3,5.1826,6.317571733691324,20341.2,62.445
CMR,2011,5.0,4.70125,6.4737048962461285,20906.4,65.0236
CMR,2012,5.69898724036494,4.8986,6.285932886814494,21485.3,67.9774
CMR,2013,6.4,5.09993,5.37989476870233,22077.3,71.6515
CMR,2014,11.0,5.34883,6.542950369446778,22681.8,75.8674
CAN,1990,0.360999700586848,433.832,384.66509669316775,27632.38,899.605
CAN,1991,0.570385926326173,439.869,383.8966927511936,27987.1,880.839
CAN,1992,0.915981040178909,444.722,391.6053427209904,28324.18,888.769
CAN,1993,1.18455750906509,455.058,396.1075208665106,28651.47,912.418
CAN,1994,2.37869385300003,459.639,403.86402454714045,28960.08,953.426
CAN,1995,4.16352525273622,466.696,405.0971911771723,29263.0,979.112
